evaluation_seed,environment_id,success,fell,timed_out,failure_type,toe_riser_kick,toe_riser_kick_count,unsafe_overlap_steps,return,steps,completion_time_s,max_riser,completion_fraction,intervention_count,would_intervene_count,nominal_barrier_violation_steps,mean_correction_norm,mean_counterfactual_correction_norm,minimum_nominal_barrier_margin,teacher_reprojection_max_abs_error,swing_selection_mismatch_count
201352633,156,True,False,False,success,True,6,7,-0.4297318458557129,429,8.58,9,1.0,0,36,36,6.89170479482487e-08,0.014572563704910812,-10.859114646911621,0.0,0
201352633,157,False,True,False,toe_riser_under_clearance,True,1,1,-4.497457504272461,197,3.94,3,0.3333333333333333,0,19,19,5.8544510974002725e-08,0.019502031016470817,-12.312738418579102,0.0,0
201352633,158,False,True,False,toe_riser_under_clearance,True,2,2,-11.357630729675293,227,4.54,4,0.4444444444444444,0,32,32,6.483970028538018e-08,0.04481099670679033,-31.149852752685547,0.0,0
201352633,159,True,False,False,success,True,9,9,0.06673908233642578,454,9.08,9,1.0,0,43,43,6.813353350917328e-08,0.016084025084709807,-12.01516342163086,0.0,0
201352633,160,True,False,False,success,True,7,7,0.49988746643066406,436,8.72,9,1.0,0,35,35,6.49974185136604e-08,0.01298132511453891,-11.055901527404785,0.0,0
201352633,161,True,False,False,success,True,6,6,1.1023633480072021,457,9.14,9,1.0,0,37,37,6.538903107866645e-08,0.014565261239817679,-12.284540176391602,0.0,0
201352633,162,True,False,False,success,True,6,6,-1.3231759071350098,438,8.76,9,1.0,0,46,46,6.483585065279633e-08,0.02277376662650609,-14.010114669799805,0.0,0
201352633,163,False,True,False,toe_riser_under_clearance,True,6,6,-13.580316543579102,420,8.4,9,1.0,0,43,43,6.677520494642002e-08,0.020295258930751254,-12.614232063293457,0.0,0
201352633,164,False,True,False,toe_riser_under_clearance,True,7,18,-8.630796432495117,321,6.42,6,0.6666666666666666,0,27,27,6.554939114449493e-08,0.010766280403018368,-18.786239624023438,0.0,0
201352633,165,True,False,False,success,True,8,8,1.2916710376739502,460,9.200000000000001,9,1.0,0,30,30,6.34353138751897e-08,0.011542451899984608,-11.498985290527344,0.0,0
201352633,166,True,False,False,success,True,8,8,-4.241639137268066,590,11.8,9,1.0,0,69,69,6.554498938030674e-08,0.019394291053384038,-13.635283470153809,0.0,0
201352633,167,True,False,False,success,True,11,12,-4.947457313537598,536,10.72,9,1.0,0,60,60,6.861614904786919e-08,0.018498104010055316,-13.903531074523926,0.0,0
201352633,168,False,True,False,toe_riser_under_clearance,True,4,4,-7.502545356750488,175,3.5,3,0.3333333333333333,0,29,29,6.412467233271205e-08,0.04462705884660993,-12.323843002319336,0.0,0
201352633,169,True,False,False,success,True,5,5,-1.0016188621520996,403,8.06,9,1.0,0,40,40,6.892631550708892e-08,0.018816260486915152,-16.660120010375977,0.0,0
201352633,170,False,True,False,toe_riser_under_clearance,True,9,15,-11.806289672851562,442,8.84,7,0.7777777777777778,0,76,76,6.503099881821603e-08,0.027287506949308232,-12.523164749145508,0.0,0
201352633,171,True,False,False,success,True,5,5,-3.443453788757324,461,9.22,9,1.0,0,56,56,6.608228305750678e-08,0.02113727064815364,-16.02084732055664,0.0,0
201352633,172,True,False,False,success,True,10,11,-4.2769927978515625,553,11.06,9,1.0,0,53,53,6.415774958598921e-08,0.01947276199920268,-16.945507049560547,0.0,0
201352633,173,True,False,False,success,True,7,7,0.2078847885131836,475,9.5,9,1.0,0,35,35,6.538280439072926e-08,0.012871168036209909,-14.746672630310059,0.0,0
201352633,174,True,False,False,success,True,6,6,0.6127796173095703,355,7.1000000000000005,9,1.0,0,20,20,7.09583923387879e-08,0.009021742914763974,-7.763591289520264,0.0,0
201352633,175,True,False,False,success,True,7,7,-3.3913211822509766,401,8.02,9,1.0,0,35,35,7.039094801749477e-08,0.020580957655300228,-25.48833465576172,0.0,0
201352633,176,True,False,False,success,True,6,7,-0.6854910850524902,381,7.62,9,1.0,0,34,34,6.621880057295955e-08,0.016972232678430912,-9.899731636047363,0.0,0
201352633,177,False,True,False,toe_riser_under_clearance,True,5,8,-10.25735092163086,415,8.3,8,0.8888888888888888,0,64,63,6.83175777197333e-08,0.0265383180365505,-15.800898551940918,0.0,0
201352633,178,True,False,False,success,True,6,6,-2.372375011444092,386,7.72,9,1.0,0,41,41,6.87703061842847e-08,0.025432371722601856,-16.748294830322266,0.0,0
201352633,179,True,False,False,success,True,7,7,1.0326459407806396,381,7.62,9,1.0,0,25,25,6.77890085622551e-08,0.01031550459974394,-11.242196083068848,0.0,0
201352633,180,True,False,False,success,True,5,5,-0.17207765579223633,346,6.92,9,1.0,0,19,19,7.026759220214528e-08,0.010248367496997635,-11.444719314575195,0.0,0
201352633,181,True,False,False,success,True,8,9,-2.955936908721924,556,11.120000000000001,9,1.0,0,68,68,6.447218190175112e-08,0.020747457476828594,-13.609755516052246,0.0,0
201352633,182,False,True,False,toe_riser_under_clearance,True,3,3,-13.90511417388916,284,5.68,3,0.3333333333333333,0,37,37,6.016355488919915e-08,0.032934182126757125,-25.15190315246582,0.0,0
201352633,183,True,False,False,success,True,6,6,-5.005758285522461,525,10.5,9,1.0,0,63,63,6.627418943459079e-08,0.024107578822544645,-18.39497184753418,0.0,0
201352633,184,True,False,False,success,True,7,7,-1.8551349639892578,406,8.120000000000001,9,1.0,0,34,34,6.708152455408493e-08,0.016474305702547723,-17.48534393310547,0.0,0
201352633,185,True,False,False,success,True,7,7,0.6395554542541504,374,7.48,9,1.0,0,26,26,7.11232589923199e-08,0.01199180302135447,-11.437919616699219,0.0,0
201352633,186,True,False,False,success,True,9,9,-2.5616836547851562,494,9.88,9,1.0,0,51,51,6.627071807198678e-08,0.016707713787372295,-13.035398483276367,0.0,0
201352633,187,True,False,False,success,True,5,5,0.7940888404846191,406,8.120000000000001,9,1.0,0,31,31,6.885655803389141e-08,0.01511452350710413,-10.981943130493164,0.0,0
201352633,188,False,True,False,toe_riser_under_clearance,True,2,2,-5.277365207672119,165,3.3000000000000003,2,0.2222222222222222,0,17,16,5.865992782425813e-08,0.024551400271329012,-16.243791580200195,0.0,0
201352633,189,True,False,False,success,True,6,6,0.47809457778930664,371,7.42,9,1.0,0,25,25,6.62414212802154e-08,0.012726867295339743,-8.33017349243164,0.0,0
201352633,190,False,True,False,toe_riser_under_clearance,True,14,17,-15.045280456542969,418,8.36,8,0.8888888888888888,0,40,40,6.880099392489365e-08,0.01740584419104471,-16.217304229736328,0.0,0
201352633,191,True,False,False,success,True,8,8,-1.7846899032592773,462,9.24,9,1.0,0,32,32,6.625775994432614e-08,0.013979598041220662,-19.921043395996094,0.0,0
201352633,192,True,False,False,success,True,6,6,-2.525385856628418,533,10.66,9,1.0,0,63,63,6.710731058108916e-08,0.023825761748523248,-15.757356643676758,0.0,0
201352633,193,True,False,False,success,True,8,8,-8.463796615600586,654,13.08,9,1.0,0,88,88,6.445942736559744e-08,0.025922646945405078,-20.791318893432617,0.0,0
201352633,194,False,True,False,toe_riser_under_clearance,True,8,8,-12.87507152557373,488,9.76,9,1.0,0,46,46,6.486158379063499e-08,0.017515045697571802,-16.267898559570312,0.0,0
201352633,195,True,False,False,success,True,7,7,-0.49941492080688477,397,7.94,9,1.0,0,35,35,6.802220838654655e-08,0.01465559366067651,-13.701193809509277,0.0,0
201352633,196,True,False,False,success,True,6,6,-2.0625057220458984,506,10.120000000000001,9,1.0,0,54,54,6.374631109491005e-08,0.018557196078093155,-13.480752944946289,0.0,0
201352633,197,False,True,False,toe_riser_under_clearance,True,5,7,-11.74009895324707,473,9.46,8,0.8888888888888888,0,78,78,6.512697354396194e-08,0.026382083368603825,-11.322831153869629,0.0,0
201352633,198,False,True,False,toe_riser_under_clearance,True,6,6,-5.849781036376953,305,6.1000000000000005,7,0.7777777777777778,0,29,29,6.842156671766252e-08,0.016244633471379513,-11.770261764526367,0.0,0
201352633,199,True,False,False,success,True,5,5,0.25371694564819336,419,8.38,9,1.0,0,31,31,6.763274365478154e-08,0.013743039816262329,-14.209760665893555,0.0,0
201352633,200,False,True,False,toe_riser_under_clearance,True,6,6,-8.662436485290527,323,6.46,6,0.6666666666666666,0,46,46,6.578911301116214e-08,0.028159569660576506,-17.161884307861328,0.0,0
201352633,201,False,True,False,toe_riser_under_clearance,True,10,14,-10.003480911254883,317,6.34,4,0.4444444444444444,0,48,48,6.095655557180957e-08,0.03129366745332062,-22.83469581604004,0.0,0
201352633,202,True,False,False,success,True,7,7,-5.875725269317627,461,9.22,9,1.0,0,57,57,6.729640521678807e-08,0.026804210307024047,-20.163166046142578,0.0,0
201352633,203,False,True,False,toe_riser_under_clearance,True,6,6,-11.460737228393555,266,5.32,4,0.4444444444444444,0,41,41,6.292873849747423e-08,0.030123434568706312,-16.093870162963867,0.0,0
201352633,204,True,False,False,success,True,9,10,-5.632178783416748,498,9.96,9,1.0,0,49,49,6.54278654066554e-08,0.0157143590919464,-24.55476951599121,0.0,0
201352633,205,True,False,False,success,True,5,5,-0.049906253814697266,379,7.58,9,1.0,0,24,24,6.964139155472203e-08,0.009158191706071114,-8.324856758117676,0.0,0
201352633,206,True,False,False,success,True,3,3,-2.796245574951172,449,8.98,9,1.0,0,52,52,6.620906715235675e-08,0.022527985689634735,-12.979284286499023,0.0,0
201352633,207,False,True,False,toe_riser_under_clearance,True,2,2,-9.534708023071289,179,3.58,1,0.1111111111111111,0,15,15,6.000728671752467e-08,0.02124892266768983,-20.46456527709961,0.0,0
201352633,208,True,False,False,success,True,5,5,-0.4142031669616699,457,9.14,9,1.0,0,46,46,6.471246652762635e-08,0.017233600240828432,-16.40079116821289,0.0,0
201352633,209,True,False,False,success,True,9,9,-1.482635498046875,459,9.18,9,1.0,0,48,48,6.940138089005918e-08,0.020812414830027062,-14.569137573242188,0.0,0
201352633,210,True,False,False,success,True,12,13,-2.079742908477783,479,9.58,9,1.0,0,37,37,6.436090333103386e-08,0.016548435473989594,-19.766738891601562,0.0,0
201352633,211,True,False,False,success,True,4,5,-0.8656430244445801,435,8.700000000000001,9,1.0,0,46,46,6.512546160488507e-08,0.023134444225793596,-16.808347702026367,0.0,0
201352633,212,True,False,False,success,True,8,8,-1.5486721992492676,436,8.72,9,1.0,0,43,43,6.747635896718173e-08,0.02108819769063127,-17.808975219726562,0.0,0
201352633,213,False,True,False,toe_riser_under_clearance,True,4,4,-11.542856216430664,439,8.78,9,1.0,0,58,58,6.245203029283731e-08,0.02443701802733819,-13.555170059204102,0.0,0
201352633,214,True,False,False,success,True,4,4,0.14841985702514648,428,8.56,9,1.0,0,34,34,6.53139085162901e-08,0.014715976804216331,-17.38520050048828,0.0,0
201352633,215,True,False,False,success,True,7,7,-0.2029123306274414,516,10.32,9,1.0,0,49,49,6.470683249852497e-08,0.016163472981415978,-14.557069778442383,0.0,0
201352633,216,True,False,False,success,True,5,5,-0.1473555564880371,438,8.76,9,1.0,0,36,36,6.582741583080869e-08,0.017662349901242887,-25.218463897705078,0.0,0
201352633,217,False,True,False,toe_riser_under_clearance,True,8,11,-9.382523536682129,351,7.0200000000000005,8,0.8888888888888888,0,45,45,6.589454429906042e-08,0.023939782058411515,-19.067752838134766,0.0,0
201352633,218,True,False,False,success,True,6,6,-0.42635107040405273,449,8.98,9,1.0,0,37,37,6.633153091779058e-08,0.015902754989658006,-11.440508842468262,0.0,0
201352633,219,True,False,False,success,True,9,9,-3.373112201690674,557,11.14,9,1.0,0,62,62,6.457315065021856e-08,0.017914097441805114,-11.829338073730469,0.0,0
201352633,220,False,True,False,toe_riser_under_clearance,True,7,7,-10.255413055419922,358,7.16,9,1.0,0,42,42,6.979922169732326e-08,0.01992252285920042,-12.096322059631348,0.0,0
201352633,221,True,False,False,success,True,3,3,0.12441539764404297,480,9.6,9,1.0,0,37,37,6.45802780733599e-08,0.015607181191444396,-15.39559555053711,0.0,0
201352633,222,True,False,False,success,True,9,10,-2.723475456237793,498,9.96,9,1.0,0,53,53,6.803384897660046e-08,0.020815979524788607,-19.856985092163086,0.0,0
201352633,223,True,False,False,success,True,4,4,-0.18717670440673828,451,9.02,9,1.0,0,42,42,6.733234497969412e-08,0.01705902695920145,-10.29410171508789,0.0,0
201352633,224,True,False,False,success,True,5,5,0.7595491409301758,521,10.42,9,1.0,0,38,38,6.816559795186553e-08,0.011457358120499096,-10.194750785827637,0.0,0
201352633,225,True,False,False,success,True,8,8,1.233766794204712,415,8.3,9,1.0,0,29,29,6.90568588444043e-08,0.011187112187764732,-12.381462097167969,0.0,0
201352633,226,False,True,False,toe_riser_under_clearance,True,10,15,-11.775758743286133,361,7.22,7,0.7777777777777778,0,52,52,6.421115733921744e-08,0.024953945191613196,-14.693876266479492,0.0,0
201352633,227,True,False,False,success,True,5,5,0.568626880645752,404,8.08,9,1.0,0,34,34,6.699757151263028e-08,0.015312474552947696,-14.014123916625977,0.0,0
201352633,228,False,True,False,toe_riser_under_clearance,True,8,11,-23.679418563842773,667,13.34,9,1.0,0,130,130,6.634003800937608e-08,0.040754209572764884,-33.46760177612305,0.0,0
201352633,229,True,False,False,success,True,5,5,-0.6911892890930176,493,9.86,9,1.0,0,40,40,6.803432132380034e-08,0.01350353697492433,-16.251907348632812,0.0,0
201352633,230,False,True,False,toe_riser_under_clearance,True,3,3,-5.034595966339111,213,4.26,3,0.3333333333333333,0,20,20,6.375738477390128e-08,0.017647584279378254,-17.570735931396484,0.0,0
201352633,231,True,False,False,success,True,8,8,-0.888859748840332,498,9.96,9,1.0,0,53,53,6.541437274228452e-08,0.0157588840009697,-13.248725891113281,0.0,0
201352633,232,True,False,False,success,True,5,5,-1.9530267715454102,449,8.98,9,1.0,0,43,43,6.674671423634958e-08,0.01897857343168195,-17.91892433166504,0.0,0
201352633,233,True,False,False,success,True,7,9,0.310330867767334,437,8.74,9,1.0,0,35,35,6.576984088086828e-08,0.013817949753331374,-10.142644882202148,0.0,0
201352633,234,False,True,False,toe_riser_under_clearance,True,7,7,-14.922391891479492,446,8.92,7,0.7777777777777778,0,62,62,6.534433124937751e-08,0.02334078544993037,-16.003719329833984,0.0,0
201352633,235,False,True,False,toe_riser_under_clearance,True,7,12,-9.266340255737305,321,6.42,6,0.6666666666666666,0,52,52,6.39006274159725e-08,0.0359628445634218,-21.470550537109375,0.0,0
201352633,236,True,False,False,success,True,9,9,-2.3285861015319824,495,9.9,9,1.0,0,45,45,6.453314328077014e-08,0.018498888882723722,-25.747167587280273,0.0,0
201352633,237,True,False,False,success,True,8,8,0.04414653778076172,465,9.3,9,1.0,0,43,43,6.556499581057979e-08,0.016085425756310903,-16.273452758789062,0.0,0
201352633,238,False,True,False,toe_riser_under_clearance,True,10,10,-15.708221435546875,502,10.040000000000001,9,1.0,0,61,61,6.302682331770629e-08,0.025112317377827556,-19.69460678100586,0.0,0
201352633,239,True,False,False,success,True,4,4,0.037282466888427734,375,7.5,9,1.0,0,27,27,7.2378291709659e-08,0.014539552052815756,-13.627217292785645,0.0,0
201352633,240,False,True,False,toe_riser_under_clearance,True,6,7,-10.183298110961914,354,7.08,7,0.7777777777777778,0,52,52,6.426674544700753e-08,0.028555571022680252,-19.605178833007812,0.0,0
201352633,241,True,False,False,success,True,6,7,1.3000051975250244,470,9.4,9,1.0,0,40,40,6.556121584156805e-08,0.014624094455800159,-15.553511619567871,0.0,0
201352633,242,True,False,False,success,True,6,6,-0.3361067771911621,403,8.06,9,1.0,0,33,33,6.848952785554913e-08,0.017303428933874845,-16.83359718322754,0.0,0
201352633,243,True,False,False,success,True,8,8,-0.22201251983642578,491,9.82,9,1.0,0,37,37,6.36802776195033e-08,0.014541374447389436,-18.861793518066406,0.0,0
201352633,244,True,False,False,success,True,4,4,-1.625211238861084,410,8.2,9,1.0,0,41,41,6.757008366814883e-08,0.01973521302386028,-13.17559814453125,0.0,0
201352633,245,False,True,False,toe_riser_under_clearance,True,5,5,-13.300448417663574,435,8.700000000000001,9,1.0,0,38,38,6.799241889203931e-08,0.014920763037670618,-17.381065368652344,0.0,0
201352633,246,False,True,False,toe_riser_under_clearance,True,8,18,-12.89710521697998,443,8.86,8,0.8888888888888888,0,80,80,6.429077208601359e-08,0.027447136476400475,-12.684961318969727,0.0,0
201352633,247,False,True,False,toe_riser_under_clearance,True,3,3,-5.209575176239014,227,4.54,4,0.4444444444444444,0,25,24,6.762414435765784e-08,0.019207946004321397,-12.974759101867676,0.0,0
201352633,248,True,False,False,success,True,7,8,-0.7065415382385254,491,9.82,9,1.0,0,45,45,6.740463434295566e-08,0.01913111078763445,-18.148303985595703,0.0,0
201352633,249,False,True,False,toe_riser_under_clearance,True,8,8,-5.598445892333984,249,4.98,3,0.3333333333333333,0,29,29,5.859807155882364e-08,0.021437710068790788,-16.684879302978516,0.0,0
201352633,250,False,True,False,toe_riser_under_clearance,True,10,19,-8.90670108795166,386,7.72,9,1.0,0,49,49,6.723217628449877e-08,0.024904456163317427,-20.598997116088867,0.0,0
201352633,251,True,False,False,success,True,4,4,0.3679976463317871,455,9.1,9,1.0,0,37,37,6.409277125635277e-08,0.015142191373384916,-14.422121047973633,0.0,0
201352633,252,True,False,False,success,True,6,6,-0.03190040588378906,407,8.14,9,1.0,0,28,28,6.623428461659031e-08,0.016752236012451772,-20.311853408813477,0.0,0
201352633,253,False,True,False,toe_riser_under_clearance,True,11,11,-11.544708251953125,417,8.34,9,1.0,0,43,43,6.512445754319099e-08,0.019133954311160446,-12.323436737060547,0.0,0
201352633,254,True,False,False,success,True,10,10,0.564816951751709,464,9.28,9,1.0,0,36,36,6.436963648693877e-08,0.014168419714631706,-13.107653617858887,0.0,0
201352633,255,True,False,False,success,True,8,8,0.025856971740722656,424,8.48,9,1.0,0,32,32,6.842506167540361e-08,0.016052482263097224,-14.479948997497559,0.0,0
